year,era,category,direction,language,entry_cluster,dominant_category
1702,pre_1760,land_rent,income,mixed,3,administrative
1702,pre_1760,land_rent,income,english,2,land_rent
1702,pre_1760,land_rent,income,english,2,land_rent
1702,pre_1760,land_rent,income,english,2,land_rent
1702,pre_1760,land_rent,income,english,2,land_rent
1702,pre_1760,ecclesiastical,income,mixed,3,administrative
1702,pre_1760,land_rent,income,english,3,administrative
1702,pre_1760,ecclesiastical,income,english,3,administrative
1702,pre_1760,land_rent,income,mixed,3,administrative
1702,pre_1760,ecclesiastical,income,mixed,3,administrative
1702,pre_1760,land_rent,income,english,2,land_rent
1702,pre_1760,land_rent,income,english,2,land_rent
1702,pre_1760,financial,income,mixed,3,administrative
1702,pre_1760,financial,income,english,3,administrative
1702,pre_1760,educational,income,english,3,administrative
1702,pre_1760,financial,income,english,3,administrative
1702,pre_1760,educational,income,english,3,administrative
1702,pre_1760,educational,income,english,3,administrative
1702,pre_1760,educational,income,english,3,administrative
1702,pre_1760,educational,income,english,3,administrative
1702,pre_1760,educational,income,english,5,educational
1702,pre_1760,educational,income,english,3,administrative
1702,pre_1760,educational,income,english,3,administrative
1702,pre_1760,administrative,income,english,3,administrative
1702,pre_1760,maintenance,income,english,3,administrative
1702,pre_1760,maintenance,income,english,3,administrative
1702,pre_1760,charitable,expenditure,latin,3,administrative
1702,pre_1760,ecclesiastical,expenditure,mixed,3,administrative
1702,pre_1760,domestic,expenditure,english,3,administrative
1702,pre_1760,ecclesiastical,expenditure,mixed,3,administrative
1702,pre_1760,administrative,expenditure,latin,0,administrative
1702,pre_1760,administrative,expenditure,latin,3,administrative
1702,pre_1760,administrative,expenditure,latin,4,administrative
1702,pre_1760,administrative,expenditure,latin,3,administrative
1702,pre_1760,ecclesiastical,expenditure,latin,3,administrative
1702,pre_1760,salary_stipend,expenditure,latin,3,administrative
1702,pre_1760,salary_stipend,expenditure,latin,3,administrative
1702,pre_1760,salary_stipend,expenditure,latin,3,administrative
1702,pre_1760,salary_stipend,expenditure,latin,3,administrative
1702,pre_1760,salary_stipend,expenditure,latin,3,administrative
1702,pre_1760,salary_stipend,expenditure,latin,3,administrative
1702,pre_1760,charitable,expenditure,english,3,administrative
1702,pre_1760,domestic,expenditure,english,3,administrative
1702,pre_1760,ecclesiastical,expenditure,latin,3,administrative
1702,pre_1760,salary_stipend,expenditure,english,3,administrative
1702,pre_1760,ecclesiastical,expenditure,english,3,administrative
1702,pre_1760,ecclesiastical,expenditure,mixed,3,administrative
1702,pre_1760,domestic,expenditure,english,3,administrative
1702,pre_1760,ecclesiastical,expenditure,english,3,administrative
1702,pre_1760,ecclesiastical,expenditure,english,3,administrative
1702,pre_1760,other,expenditure,mixed,3,administrative
1702,pre_1760,other,expenditure,english,3,administrative
1702,pre_1760,charitable,expenditure,latin,3,administrative
1702,pre_1760,salary_stipend,expenditure,latin,5,educational
1702,pre_1760,maintenance,expenditure,latin,3,administrative
1702,pre_1760,domestic,expenditure,english,3,administrative
1702,pre_1760,domestic,expenditure,mixed,3,administrative
1702,pre_1760,other,expenditure,english,3,administrative
1702,pre_1760,maintenance,expenditure,english,3,administrative
1702,pre_1760,administrative,expenditure,mixed,5,educational
1702,pre_1760,domestic,expenditure,english,3,administrative
1702,pre_1760,domestic,expenditure,mixed,3,administrative
1702,pre_1760,maintenance,expenditure,english,3,administrative
1702,pre_1760,ecclesiastical,expenditure,english,3,administrative
1702,pre_1760,ecclesiastical,expenditure,mixed,3,administrative
1702,pre_1760,domestic,expenditure,english,3,administrative
1702,pre_1760,administrative,expenditure,english,3,administrative
1702,pre_1760,administrative,expenditure,mixed,3,administrative
1702,pre_1760,administrative,expenditure,mixed,3,administrative
1702,pre_1760,maintenance,expenditure,english,3,administrative
1702,pre_1760,administrative,expenditure,english,3,administrative
1702,pre_1760,maintenance,expenditure,english,3,administrative
1702,pre_1760,maintenance,expenditure,english,3,administrative
1702,pre_1760,domestic,expenditure,english,3,administrative
1702,pre_1760,charitable,expenditure,english,3,administrative
1702,pre_1760,other,expenditure,english,3,administrative
1702,pre_1760,domestic,expenditure,english,3,administrative
1702,pre_1760,maintenance,expenditure,english,3,administrative
1702,pre_1760,maintenance,expenditure,english,3,administrative
1702,pre_1760,salary_stipend,expenditure,english,3,administrative
1702,pre_1760,domestic,expenditure,english,3,administrative
1702,pre_1760,ecclesiastical,expenditure,english,3,administrative
1702,pre_1760,educational,expenditure,english,3,administrative
1702,pre_1760,land_rent,expenditure,english,2,land_rent
1702,pre_1760,ecclesiastical,income,english,3,administrative
1702,pre_1760,financial,income,english,5,educational
1702,pre_1760,educational,expenditure,english,5,educational
1702,pre_1760,educational,expenditure,english,5,educational
1702,pre_1760,educational,expenditure,english,3,administrative
1702,pre_1760,educational,expenditure,english,3,administrative
1702,pre_1760,administrative,expenditure,latin,3,administrative
1702,pre_1760,domestic,expenditure,mixed,3,administrative
1702,pre_1760,administrative,expenditure,english,3,administrative
1702,pre_1760,salary_stipend,expenditure,mixed,3,administrative
1702,pre_1760,salary_stipend,expenditure,mixed,3,administrative
1702,pre_1760,salary_stipend,expenditure,mixed,3,administrative
1702,pre_1760,salary_stipend,expenditure,mixed,3,administrative
1702,pre_1760,ecclesiastical,expenditure,mixed,3,administrative
1702,pre_1760,salary_stipend,expenditure,mixed,3,administrative
1702,pre_1760,ecclesiastical,expenditure,mixed,3,administrative
1702,pre_1760,salary_stipend,expenditure,english,3,administrative
1702,pre_1760,ecclesiastical,expenditure,mixed,3,administrative
1702,pre_1760,salary_stipend,expenditure,mixed,3,administrative
1702,pre_1760,ecclesiastical,expenditure,mixed,3,administrative
1702,pre_1760,salary_stipend,expenditure,mixed,3,administrative
1702,pre_1760,maintenance,expenditure,english,3,administrative
1702,pre_1760,maintenance,expenditure,english,3,administrative
1702,pre_1760,financial,expenditure,english,3,administrative
1702,pre_1760,financial,expenditure,english,3,administrative
1702,pre_1760,maintenance,expenditure,english,3,administrative
1702,pre_1760,financial,balance_sheet,latin,3,administrative
1702,pre_1760,financial,transfer,latin,3,administrative
1702,pre_1760,financial,income,latin,3,administrative
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,3,administrative
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,land_rent,income,mixed,2,land_rent
1702,pre_1760,ecclesiastical,income,mixed,3,administrative
1703,pre_1760,financial,income,latin,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,english,3,administrative
1703,pre_1760,land_rent,income,english,3,administrative
1703,pre_1760,land_rent,income,english,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,english,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,english,3,administrative
1703,pre_1760,ecclesiastical,income,mixed,3,administrative
1703,pre_1760,land_rent,income,english,2,land_rent
1703,pre_1760,land_rent,income,english,2,land_rent
1703,pre_1760,other,income,english,3,administrative
1703,pre_1760,land_rent,income,mixed,2,land_rent
1703,pre_1760,ecclesiastical,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,2,land_rent
1703,pre_1760,land_rent,income,english,2,land_rent
1703,pre_1760,land_rent,income,mixed,2,land_rent
1703,pre_1760,land_rent,income,english,2,land_rent
1703,pre_1760,ecclesiastical,income,english,3,administrative
1703,pre_1760,land_rent,income,english,2,land_rent
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,domestic,income,english,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,english,2,land_rent
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,english,2,land_rent
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,english,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,english,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,english,2,land_rent
1703,pre_1760,land_rent,income,mixed,2,land_rent
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,english,2,land_rent
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,english,2,land_rent
1703,pre_1760,land_rent,income,english,2,land_rent
1703,pre_1760,land_rent,income,mixed,2,land_rent
1703,pre_1760,land_rent,income,english,3,administrative
1703,pre_1760,land_rent,income,mixed,2,land_rent
1703,pre_1760,ecclesiastical,income,mixed,3,administrative
1703,pre_1760,land_rent,income,english,2,land_rent
1703,pre_1760,ecclesiastical,income,english,3,administrative
1703,pre_1760,land_rent,income,english,3,administrative
1703,pre_1760,ecclesiastical,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,3,administrative
1703,pre_1760,land_rent,income,mixed,2,land_rent
1703,pre_1760,educational,income,english,3,administrative
1703,pre_1760,educational,income,english,3,administrative
1703,pre_1760,educational,income,english,3,administrative
1703,pre_1760,educational,income,english,3,administrative
1703,pre_1760,domestic,income,english,3,administrative
1703,pre_1760,educational,income,english,5,educational
1703,pre_1760,domestic,income,english,3,administrative
1703,pre_1760,administrative,income,english,3,administrative
1703,pre_1760,administrative,income,english,3,administrative
1703,pre_1760,charitable,income,english,3,administrative
1703,pre_1760,administrative,expenditure,latin,3,administrative
1703,pre_1760,administrative,expenditure,latin,3,administrative
1703,pre_1760,administrative,expenditure,latin,3,administrative
1703,pre_1760,domestic,expenditure,english,3,administrative
1703,pre_1760,administrative,expenditure,latin,3,administrative
1703,pre_1760,ecclesiastical,expenditure,latin,0,administrative
1703,pre_1760,administrative,expenditure,latin,3,administrative
1703,pre_1760,administrative,expenditure,latin,4,administrative
1703,pre_1760,administrative,expenditure,english,3,administrative
1703,pre_1760,ecclesiastical,expenditure,latin,3,administrative
1703,pre_1760,salary_stipend,expenditure,latin,3,administrative
1703,pre_1760,salary_stipend,expenditure,latin,3,administrative
1703,pre_1760,salary_stipend,expenditure,latin,3,administrative
1703,pre_1760,salary_stipend,expenditure,latin,3,administrative
1703,pre_1760,salary_stipend,expenditure,latin,3,administrative
1703,pre_1760,salary_stipend,expenditure,latin,3,administrative
1703,pre_1760,charitable,expenditure,english,3,administrative
1703,pre_1760,salary_stipend,expenditure,english,3,administrative
1703,pre_1760,ecclesiastical,expenditure,latin,3,administrative
1703,pre_1760,salary_stipend,expenditure,english,3,administrative
1703,pre_1760,ecclesiastical,expenditure,english,3,administrative
1703,pre_1760,ecclesiastical,expenditure,mixed,3,administrative
1703,pre_1760,domestic,expenditure,english,3,administrative
1703,pre_1760,ecclesiastical,expenditure,english,3,administrative
1703,pre_1760,ecclesiastical,expenditure,mixed,3,administrative
1703,pre_1760,administrative,expenditure,english,3,administrative
1703,pre_1760,administrative,expenditure,english,3,administrative
1703,pre_1760,charitable,expenditure,latin,3,administrative
1703,pre_1760,salary_stipend,expenditure,latin,3,administrative
1703,pre_1760,administrative,expenditure,english,3,administrative
1703,pre_1760,domestic,expenditure,english,3,administrative
1703,pre_1760,maintenance,expenditure,english,3,administrative
1703,pre_1760,administrative,expenditure,english,3,administrative
1703,pre_1760,salary_stipend,expenditure,english,3,administrative
1703,pre_1760,salary_stipend,expenditure,english,3,administrative
1703,pre_1760,domestic,expenditure,english,3,administrative
1703,pre_1760,maintenance,expenditure,english,3,administrative
1703,pre_1760,maintenance,expenditure,english,3,administrative
